운행일자,요일,월,주운행선,운행거리_km,수송품목,화물중량_톤,상하,출발시간대,공차회송여부,결합배송여부,장마철여부,동절기여부,운휴_지연위험_실현
2026-10-22,목,10,중앙선,181.7,철강,20.4,하,새벽(00-06),0,1,0,0,0
2026-11-13,금,11,충북선,193.6,철강,12.6,하,오후(12-18),0,0,0,0,0
2026-06-18,목,6,중앙선,150.2,철강,13.9,하,새벽(00-06),1,0,1,0,0
2026-07-16,목,7,전라선,192.9,시멘트,5.5,상,새벽(00-06),0,0,1,0,1
2026-08-17,월,8,장항선,191.4,시멘트,19.0,하,오전(06-12),0,0,1,0,0
2026-08-28,금,8,호남선,197.8,철강,21.0,하,야간(18-24),0,0,1,0,0
2026-08-20,목,8,중앙선,210.3,석탄,12.4,상,오전(06-12),0,0,1,0,1
2026-10-13,화,10,경부선,359.8,컨테이너,9.1,하,새벽(00-06),0,1,0,0,0
2026-12-25,금,12,경부선,338.7,시멘트,15.3,상,오전(06-12),0,0,0,1,0
2026-10-30,금,10,경부선,294.9,컨테이너,16.4,상,새벽(00-06),1,1,0,0,0
2026-02-19,목,2,중앙선,238.2,철강,17.2,하,새벽(00-06),0,0,0,1,0
2026-06-23,화,6,부산신항선,12.8,컨테이너,16.0,상,오전(06-12),1,1,1,0,1
2026-06-18,목,6,중앙선,194.2,석탄,17.8,하,야간(18-24),0,0,1,0,0
2026-07-05,일,7,경부선,319.3,철강,7.8,하,야간(18-24),0,0,1,0,0
2026-07-12,일,7,충북선,170.6,기타,17.5,하,오후(12-18),0,0,1,0,0
2026-09-20,일,9,영동선,105.1,시멘트,9.3,하,야간(18-24),0,0,0,0,0
2026-06-03,수,6,경부선,255.0,유류,1.0,상,오전(06-12),0,0,1,0,1
2026-04-07,화,4,장항선,194.6,석탄,9.2,상,야간(18-24),0,0,0,0,0
2026-06-17,수,6,태백선,149.3,컨테이너,8.7,상,야간(18-24),0,0,1,0,0
2026-11-08,일,11,중앙선,112.8,시멘트,13.4,상,오후(12-18),0,0,0,0,1
2026-04-24,금,4,충북선,174.1,시멘트,17.0,상,새벽(00-06),0,0,0,0,0
2026-01-08,목,1,중앙선,254.8,컨테이너,13.2,하,야간(18-24),0,1,0,1,0
2026-12-23,수,12,경부선,275.1,시멘트,24.1,상,야간(18-24),0,0,0,1,0
2026-03-13,금,3,중앙선,190.7,컨테이너,8.8,하,오전(06-12),1,1,0,0,0
2026-08-09,일,8,경부선,312.9,유류,1.0,하,오전(06-12),0,0,1,0,0
2026-10-20,화,10,전라선,279.2,시멘트,13.7,하,오전(06-12),1,1,0,0,1
2026-04-11,토,4,태백선,157.9,컨테이너,8.7,하,야간(18-24),0,0,0,0,0
2026-05-05,화,5,중앙선,162.6,시멘트,5.5,상,야간(18-24),0,0,0,0,0
2026-04-13,월,4,충북선,169.9,유류,10.2,하,오전(06-12),0,0,0,0,0
2026-02-24,화,2,경부선,412.3,광석,7.3,하,새벽(00-06),0,0,0,1,0
2026-02-25,수,2,경부선,295.2,광석,7.9,상,새벽(00-06),0,0,0,1,0
2026-03-10,화,3,전라선,229.1,유류,21.1,하,야간(18-24),0,0,0,0,0
2026-06-17,수,6,경부선,340.7,시멘트,12.7,하,오전(06-12),0,1,1,0,0
2026-07-13,월,7,장항선,167.4,시멘트,10.4,하,야간(18-24),0,0,1,0,0
2026-01-06,화,1,경부선,390.7,시멘트,21.6,하,새벽(00-06),0,0,0,1,0
2026-11-05,목,11,태백선,126.0,광석,10.2,상,새벽(00-06),0,1,0,0,0
2026-09-04,금,9,중앙선,144.7,컨테이너,4.6,상,오전(06-12),0,0,0,0,0
2026-01-26,월,1,중앙선,174.9,시멘트,4.0,상,오전(06-12),0,0,0,1,0
2026-11-04,수,11,장항선,192.7,컨테이너,11.5,하,야간(18-24),0,0,0,0,1
2026-01-12,월,1,충북선,141.3,유류,2.1,하,새벽(00-06),0,0,0,1,0
2026-07-24,금,7,경부선,332.3,컨테이너,5.0,상,오후(12-18),0,0,1,0,1
2026-06-19,금,6,태백선,146.8,유류,9.7,하,야간(18-24),1,0,1,0,0
2026-07-03,금,7,중앙선,151.0,광석,18.8,하,야간(18-24),1,1,1,0,1
2026-12-16,수,12,경부선,297.7,컨테이너,19.8,하,야간(18-24),1,0,0,1,0
2026-12-05,토,12,중앙선,205.5,철강,16.0,하,새벽(00-06),0,0,0,1,1
2026-04-12,일,4,충북선,178.9,시멘트,12.0,하,오후(12-18),0,0,0,0,0
2026-07-31,금,7,충북선,147.8,시멘트,8.6,상,오전(06-12),0,0,1,0,0
2026-12-17,목,12,태백선,138.5,컨테이너,14.3,하,야간(18-24),0,0,0,1,1
2026-09-24,목,9,충북선,154.2,석탄,22.7,상,오후(12-18),0,1,0,0,0
2026-11-21,토,11,경부선,349.3,시멘트,12.8,하,야간(18-24),0,1,0,0,1
2026-06-08,월,6,경부선,341.0,철강,9.2,상,오전(06-12),0,0,1,0,0
2026-04-14,화,4,경부선,305.3,철강,11.1,하,오후(12-18),0,1,0,0,0
2026-07-06,월,7,전라선,243.8,시멘트,10.4,상,야간(18-24),0,1,1,0,0
2026-10-26,월,10,경부선,303.7,컨테이너,15.3,상,새벽(00-06),0,0,0,0,0
2026-12-06,일,12,충북선,172.7,컨테이너,7.4,상,새벽(00-06),0,0,0,1,1
2026-09-08,화,9,충북선,173.1,컨테이너,14.4,상,오전(06-12),0,0,0,0,0
2026-09-15,화,9,장항선,227.0,기타,15.4,상,야간(18-24),0,1,0,0,0
2026-07-06,월,7,경부선,306.7,시멘트,14.1,하,오전(06-12),0,1,1,0,1
2026-04-27,월,4,경부선,314.5,철강,5.5,상,새벽(00-06),0,0,0,0,0
2026-06-04,목,6,부산신항선,8.7,광석,11.1,상,야간(18-24),0,0,1,0,0
2026-07-01,수,7,충북선,135.5,시멘트,8.8,상,새벽(00-06),0,0,1,0,0
2026-10-25,일,10,중앙선,177.3,시멘트,11.6,하,야간(18-24),0,0,0,0,1
2026-07-22,수,7,장항선,192.9,유류,8.0,상,야간(18-24),0,1,1,0,0
2026-10-17,토,10,부산신항선,12.8,석탄,19.5,하,오전(06-12),1,0,0,0,0
2026-01-10,토,1,경부선,332.0,컨테이너,13.1,상,새벽(00-06),0,0,0,1,0
2026-10-04,일,10,부산신항선,9.7,철강,2.3,상,오전(06-12),0,0,0,0,0
2026-07-05,일,7,경부선,300.5,광석,4.0,하,오전(06-12),0,0,1,0,0
2026-12-31,목,12,영동선,96.0,철강,19.2,상,새벽(00-06),0,0,0,1,0
2026-06-22,월,6,경부선,297.9,철강,10.9,하,오후(12-18),0,1,1,0,0
2026-06-24,수,6,경부선,268.4,철강,9.7,하,새벽(00-06),0,1,1,0,0
2026-02-16,월,2,경부선,374.5,석탄,18.8,하,야간(18-24),0,0,0,1,0
2026-10-22,목,10,장항선,216.3,컨테이너,11.1,하,오후(12-18),0,0,0,0,0
2026-09-14,월,9,영동선,80.8,광석,4.8,하,새벽(00-06),0,0,0,0,0
2026-11-11,수,11,중앙선,203.4,컨테이너,5.2,하,오후(12-18),1,0,0,0,1
2026-02-03,화,2,중앙선,202.8,유류,15.8,상,오전(06-12),0,0,0,1,0
2026-03-19,목,3,경부선,328.6,시멘트,24.2,상,새벽(00-06),0,0,0,0,0
2026-11-17,화,11,경부선,296.5,석탄,17.0,상,새벽(00-06),0,1,0,0,0
2026-01-16,금,1,장항선,200.1,철강,9.7,하,새벽(00-06),0,1,0,1,0
2026-07-05,일,7,경부선,336.6,철강,10.6,상,오후(12-18),0,0,1,0,0
2026-05-28,목,5,영동선,125.3,컨테이너,12.3,하,새벽(00-06),0,0,0,0,0
2026-12-09,수,12,호남선,189.8,석탄,1.0,하,새벽(00-06),0,0,0,1,0
2026-11-09,월,11,경부선,264.9,컨테이너,12.1,하,야간(18-24),0,1,0,0,1
2026-11-24,화,11,충북선,172.2,컨테이너,15.5,하,새벽(00-06),0,0,0,0,1
2026-04-16,목,4,영동선,95.4,시멘트,22.6,하,오전(06-12),0,0,0,0,0
2026-08-03,월,8,태백선,156.6,기타,18.5,상,오전(06-12),0,0,1,0,0
2026-09-13,일,9,전라선,165.6,기타,23.6,하,야간(18-24),0,0,0,0,1
2026-12-20,일,12,경부선,301.5,시멘트,22.1,상,오후(12-18),0,0,0,1,0
2026-01-03,토,1,경부선,295.6,철강,20.4,하,새벽(00-06),0,1,0,1,0
2026-12-23,수,12,장항선,173.0,컨테이너,12.2,하,오전(06-12),1,1,0,1,1
2026-05-10,일,5,중앙선,202.4,컨테이너,14.1,하,야간(18-24),0,1,0,0,0
2026-02-16,월,2,전라선,241.3,석탄,2.0,상,새벽(00-06),1,0,0,1,0
2026-08-13,목,8,전라선,248.6,철강,12.8,하,새벽(00-06),0,0,1,0,0
2026-10-13,화,10,중앙선,219.7,철강,15.4,하,오후(12-18),0,0,0,0,0
2026-02-17,화,2,경부선,313.3,컨테이너,10.3,하,오전(06-12),0,1,0,1,0
2026-01-15,목,1,중앙선,267.1,시멘트,2.8,하,새벽(00-06),0,0,0,1,1
2026-11-24,화,11,부산신항선,14.8,컨테이너,21.5,하,오후(12-18),0,0,0,0,0
2026-12-07,월,12,중앙선,182.4,철강,14.4,상,새벽(00-06),0,0,0,1,0
2026-02-27,금,2,경부선,314.7,컨테이너,22.3,상,오전(06-12),0,0,0,1,0
2026-11-26,목,11,호남선,199.9,시멘트,16.5,상,야간(18-24),0,1,0,0,0
2026-11-29,일,11,전라선,240.3,시멘트,20.2,하,새벽(00-06),0,0,0,0,1
2026-12-31,목,12,충북선,137.0,컨테이너,19.0,하,오후(12-18),0,1,0,1,0
2026-03-20,금,3,태백선,119.7,시멘트,7.9,하,오전(06-12),0,0,0,0,0
2026-07-31,금,7,중앙선,117.4,철강,8.9,상,야간(18-24),0,1,1,0,0
2026-12-29,화,12,영동선,103.8,컨테이너,9.4,하,오후(12-18),0,0,0,1,0
2026-11-26,목,11,태백선,156.8,시멘트,6.2,상,오전(06-12),0,0,0,0,0
2026-08-09,일,8,경부선,314.1,기타,22.6,하,오전(06-12),0,0,1,0,1
2026-03-13,금,3,중앙선,189.9,컨테이너,12.3,하,오전(06-12),0,0,0,0,0
2026-01-31,토,1,경부선,331.3,컨테이너,14.8,하,야간(18-24),0,0,0,1,0
2026-04-05,일,4,전라선,199.3,석탄,4.0,하,오후(12-18),0,0,0,0,0
2026-01-24,토,1,충북선,161.9,시멘트,16.9,하,오후(12-18),0,0,0,1,1
2026-03-13,금,3,충북선,183.6,기타,9.5,상,야간(18-24),0,1,0,0,0
2026-01-28,수,1,영동선,114.4,컨테이너,19.6,상,새벽(00-06),0,1,0,1,0
2026-10-06,화,10,중앙선,227.5,유류,7.9,상,오전(06-12),0,1,0,0,0
2026-08-04,화,8,장항선,204.9,시멘트,20.0,하,야간(18-24),0,0,1,0,1
2026-07-09,목,7,전라선,249.3,컨테이너,17.6,상,야간(18-24),0,0,1,0,0
2026-10-23,금,10,충북선,143.5,시멘트,9.2,상,새벽(00-06),0,0,0,0,0
2026-05-30,토,5,경부선,306.4,시멘트,20.5,하,오전(06-12),0,0,0,0,1
2026-05-28,목,5,전라선,287.3,컨테이너,18.9,하,새벽(00-06),0,0,0,0,0
2026-03-17,화,3,충북선,169.2,컨테이너,14.9,하,오후(12-18),0,1,0,0,0
2026-06-12,금,6,경부선,327.4,컨테이너,6.0,하,오후(12-18),0,1,1,0,0
2026-03-05,목,3,장항선,162.4,시멘트,16.8,상,오후(12-18),0,0,0,0,0
2026-08-04,화,8,중앙선,190.1,컨테이너,12.4,상,야간(18-24),0,1,1,0,0
2026-12-31,목,12,중앙선,218.4,컨테이너,12.3,하,새벽(00-06),0,0,0,1,0
2026-07-14,화,7,태백선,135.8,컨테이너,12.4,하,야간(18-24),0,0,1,0,1
2026-04-20,월,4,중앙선,175.1,석탄,11.8,하,오전(06-12),1,0,0,0,0
2026-09-09,수,9,충북선,154.1,기타,6.8,하,새벽(00-06),0,0,0,0,1
2026-10-27,화,10,충북선,191.1,컨테이너,2.9,하,야간(18-24),0,0,0,0,1
2026-06-22,월,6,경부선,346.9,기타,1.7,하,야간(18-24),0,0,1,0,0
2026-04-02,목,4,중앙선,212.0,석탄,13.8,상,야간(18-24),0,0,0,0,0
2026-09-18,금,9,경부선,337.8,광석,1.0,상,야간(18-24),0,0,0,0,0
2026-03-10,화,3,경부선,272.9,시멘트,16.4,하,새벽(00-06),1,0,0,0,1
2026-12-31,목,12,전라선,237.6,시멘트,15.0,상,새벽(00-06),1,1,0,1,0
2026-04-27,월,4,경부선,362.9,철강,10.2,상,오전(06-12),0,0,0,0,0
2026-05-08,금,5,영동선,105.9,시멘트,18.2,하,새벽(00-06),0,0,0,0,1
2026-09-23,수,9,중앙선,227.5,광석,10.4,상,야간(18-24),0,0,0,0,0
2026-01-05,월,1,중앙선,212.4,광석,14.5,하,오전(06-12),0,0,0,1,1
2026-03-16,월,3,부산신항선,13.1,시멘트,1.0,상,새벽(00-06),0,0,0,0,0
2026-02-15,일,2,중앙선,195.1,시멘트,1.0,하,야간(18-24),0,0,0,1,0
2026-05-23,토,5,충북선,183.5,시멘트,10.6,상,오후(12-18),0,0,0,0,0
2026-07-22,수,7,전라선,185.5,석탄,14.5,하,오전(06-12),0,0,1,0,0
2026-03-07,토,3,부산신항선,10.7,석탄,17.7,하,야간(18-24),0,0,0,0,0
2026-05-06,수,5,경부선,348.7,석탄,10.9,하,오후(12-18),0,0,0,0,0
2026-10-09,금,10,경부선,332.1,컨테이너,13.5,상,오후(12-18),0,1,0,0,0
2026-12-10,목,12,영동선,126.2,기타,16.7,하,새벽(00-06),1,1,0,1,0
2026-01-06,화,1,경부선,313.9,컨테이너,11.2,상,오후(12-18),0,1,0,1,1
2026-08-18,화,8,전라선,213.0,컨테이너,15.5,상,오전(06-12),0,0,1,0,0
2026-01-10,토,1,충북선,120.3,컨테이너,5.2,하,오후(12-18),0,0,0,1,0
2026-07-09,목,7,충북선,154.5,컨테이너,2.1,상,새벽(00-06),0,0,1,0,0
2026-11-18,수,11,장항선,189.9,시멘트,8.8,하,오전(06-12),0,0,0,0,0
2026-10-19,월,10,영동선,121.2,컨테이너,16.6,하,새벽(00-06),0,0,0,0,0
2026-03-26,목,3,경부선,264.2,컨테이너,7.7,하,야간(18-24),0,0,0,0,0
2026-04-05,일,4,충북선,190.7,컨테이너,15.9,상,오전(06-12),0,0,0,0,0
2026-10-13,화,10,전라선,200.2,컨테이너,5.8,하,새벽(00-06),0,1,0,0,0
2026-10-27,화,10,중앙선,189.1,기타,8.5,하,오후(12-18),0,1,0,0,0
2026-04-13,월,4,부산신항선,8.9,시멘트,13.5,하,야간(18-24),0,0,0,0,0
2026-01-02,금,1,중앙선,207.9,컨테이너,8.0,하,야간(18-24),1,1,0,1,0
2026-06-12,금,6,경부선,324.0,시멘트,9.0,상,야간(18-24),0,1,1,0,0
2026-08-15,토,8,태백선,149.1,시멘트,1.0,상,야간(18-24),0,1,1,0,0
2026-06-11,목,6,호남선,254.3,시멘트,17.0,상,야간(18-24),1,0,1,0,0
2026-12-08,화,12,경부선,336.1,컨테이너,11.3,상,오전(06-12),1,1,0,1,0
2026-10-24,토,10,장항선,168.1,석탄,6.3,하,오전(06-12),0,0,0,0,0
2026-10-15,목,10,경부선,338.6,컨테이너,23.0,상,새벽(00-06),0,0,0,0,0
2026-01-08,목,1,경부선,398.0,컨테이너,7.3,하,야간(18-24),0,0,0,1,0
2026-11-08,일,11,경부선,346.5,기타,8.9,상,야간(18-24),0,0,0,0,0
2026-10-03,토,10,태백선,154.4,시멘트,6.2,하,새벽(00-06),0,0,0,0,0
2026-05-25,월,5,경부선,256.5,컨테이너,18.6,상,오후(12-18),0,0,0,0,0
2026-08-04,화,8,경부선,335.7,컨테이너,20.6,상,새벽(00-06),0,0,1,0,0
2026-10-28,수,10,전라선,221.4,철강,20.0,상,야간(18-24),0,0,0,0,0
2026-11-27,금,11,중앙선,169.5,컨테이너,19.9,상,새벽(00-06),0,1,0,0,1
2026-07-21,화,7,경부선,319.3,시멘트,8.4,하,오후(12-18),0,0,1,0,0
2026-01-16,금,1,경부선,324.5,컨테이너,22.0,상,오전(06-12),0,1,0,1,0
2026-08-14,금,8,장항선,167.1,컨테이너,10.8,하,새벽(00-06),0,1,1,0,0
2026-09-06,일,9,충북선,166.0,시멘트,2.7,하,야간(18-24),0,0,0,0,1
2026-01-22,목,1,장항선,176.1,컨테이너,9.4,상,오전(06-12),1,0,0,1,1
2026-10-26,월,10,경부선,348.3,시멘트,14.0,하,오전(06-12),1,0,0,0,1
2026-03-15,일,3,중앙선,201.3,컨테이너,8.1,하,새벽(00-06),0,1,0,0,1
2026-11-22,일,11,장항선,187.1,기타,12.9,하,오전(06-12),0,1,0,0,0
2026-07-21,화,7,경부선,359.4,시멘트,15.2,상,새벽(00-06),0,0,1,0,0
2026-04-28,화,4,경부선,342.4,컨테이너,14.5,하,오후(12-18),1,0,0,0,1
2026-01-22,목,1,중앙선,193.1,컨테이너,15.9,상,오후(12-18),0,0,0,1,1
2026-01-07,수,1,중앙선,120.3,철강,10.9,상,새벽(00-06),0,0,0,1,0
2026-09-28,월,9,경부선,340.7,철강,7.6,상,야간(18-24),0,1,0,0,1
2026-05-18,월,5,호남선,185.4,시멘트,3.2,하,오전(06-12),0,0,0,0,0
2026-11-03,화,11,중앙선,190.3,컨테이너,11.5,하,오후(12-18),0,1,0,0,0
2026-03-26,목,3,충북선,170.6,시멘트,8.8,하,야간(18-24),0,1,0,0,0
2026-12-02,수,12,경부선,373.5,컨테이너,11.3,상,야간(18-24),0,1,0,1,0
2026-12-10,목,12,충북선,207.4,컨테이너,1.0,상,오후(12-18),0,0,0,1,0
2026-02-07,토,2,충북선,138.3,시멘트,2.9,하,새벽(00-06),1,0,0,1,1
2026-08-25,화,8,호남선,175.3,철강,15.1,하,오전(06-12),0,0,1,0,0
2026-12-09,수,12,중앙선,204.7,시멘트,2.2,하,야간(18-24),0,0,0,1,0
2026-04-28,화,4,장항선,184.4,컨테이너,10.9,하,오후(12-18),0,0,0,0,0
2026-01-25,일,1,중앙선,151.2,컨테이너,7.0,하,오후(12-18),0,0,0,1,0
2026-11-16,월,11,충북선,160.9,시멘트,6.6,하,야간(18-24),0,1,0,0,1
2026-06-23,화,6,호남선,223.1,시멘트,12.5,하,오후(12-18),0,0,1,0,0
2026-01-10,토,1,충북선,130.5,석탄,12.2,상,야간(18-24),0,1,0,1,0
2026-11-03,화,11,전라선,199.6,시멘트,15.3,상,야간(18-24),0,0,0,0,0
2026-09-05,토,9,부산신항선,8.7,시멘트,5.4,상,야간(18-24),0,0,0,0,0
2026-01-26,월,1,호남선,202.9,시멘트,6.7,하,새벽(00-06),0,0,0,1,0
2026-04-05,일,4,경부선,348.0,기타,18.7,상,야간(18-24),0,0,0,0,0
2026-01-07,수,1,경부선,307.1,유류,10.7,상,야간(18-24),0,0,0,1,0
2026-12-15,화,12,충북선,162.7,시멘트,14.2,하,오후(12-18),0,0,0,1,0
2026-01-10,토,1,영동선,143.5,석탄,9.0,하,오전(06-12),0,0,0,1,0
2026-10-18,일,10,중앙선,159.8,컨테이너,14.7,상,새벽(00-06),0,0,0,0,0
2026-07-06,월,7,중앙선,170.4,컨테이너,1.0,상,오후(12-18),0,0,1,0,0
2026-08-01,토,8,충북선,178.3,컨테이너,18.9,상,오후(12-18),0,1,1,0,0
2026-10-24,토,10,경부선,359.7,철강,9.3,상,야간(18-24),0,0,0,0,0
2026-11-23,월,11,경부선,336.8,광석,4.5,하,오전(06-12),0,0,0,0,0
2026-02-16,월,2,경부선,392.6,석탄,5.6,하,새벽(00-06),0,0,0,1,0
2026-01-07,수,1,경부선,332.9,석탄,10.4,하,오후(12-18),0,0,0,1,0
2026-02-15,일,2,전라선,170.1,컨테이너,11.3,상,야간(18-24),0,0,0,1,0
2026-09-07,월,9,중앙선,196.7,광석,12.8,상,새벽(00-06),0,1,0,0,0
2026-07-27,월,7,경부선,297.4,컨테이너,4.8,상,새벽(00-06),0,0,1,0,1
2026-01-31,토,1,충북선,195.9,광석,17.2,하,야간(18-24),0,0,0,1,0
2026-03-27,금,3,중앙선,227.1,컨테이너,8.9,하,새벽(00-06),0,0,0,0,0
2026-07-16,목,7,중앙선,137.7,컨테이너,8.6,하,오전(06-12),0,1,1,0,0
2026-09-24,목,9,중앙선,240.6,시멘트,10.6,상,야간(18-24),1,1,0,0,0
2026-05-06,수,5,경부선,357.8,컨테이너,16.0,상,야간(18-24),0,0,0,0,0
2026-12-13,일,12,전라선,219.7,컨테이너,11.8,상,새벽(00-06),0,1,0,1,1
2026-12-29,화,12,경부선,317.1,석탄,8.7,하,야간(18-24),1,0,0,1,1
2026-10-07,수,10,경부선,375.9,철강,10.1,상,야간(18-24),0,0,0,0,0
2026-06-15,월,6,경부선,241.3,컨테이너,19.3,상,야간(18-24),0,1,1,0,0
2026-11-17,화,11,중앙선,208.9,시멘트,18.3,하,오전(06-12),0,0,0,0,0
2026-09-23,수,9,경부선,363.9,시멘트,14.2,상,오후(12-18),0,0,0,0,1
2026-07-09,목,7,중앙선,190.2,컨테이너,12.9,하,오전(06-12),0,0,1,0,0
2026-06-11,목,6,경부선,346.1,시멘트,25.0,상,오전(06-12),0,0,1,0,1
2026-10-31,토,10,경부선,324.3,석탄,14.8,하,오후(12-18),0,0,0,0,0
2026-07-23,목,7,부산신항선,8.2,유류,13.1,상,오전(06-12),0,0,1,0,0
2026-03-08,일,3,중앙선,165.0,시멘트,10.8,하,오전(06-12),0,0,0,0,0
2026-12-31,목,12,경부선,348.7,석탄,14.1,하,오전(06-12),0,0,0,1,0
2026-01-25,일,1,충북선,145.4,시멘트,1.0,상,새벽(00-06),1,1,0,1,0
2026-09-11,금,9,경부선,259.2,석탄,18.2,상,야간(18-24),1,0,0,0,1
2026-08-28,금,8,장항선,182.0,철강,4.4,하,야간(18-24),0,1,1,0,1
2026-08-02,일,8,경부선,299.7,시멘트,7.7,하,오전(06-12),0,1,1,0,0
2026-01-19,월,1,중앙선,151.3,컨테이너,3.6,하,야간(18-24),0,0,0,1,0
2026-06-29,월,6,호남선,210.0,유류,7.6,하,야간(18-24),0,0,1,0,0
2026-11-22,일,11,경부선,350.9,시멘트,10.0,하,오전(06-12),0,0,0,0,1
2026-03-29,일,3,경부선,321.0,시멘트,17.3,하,오후(12-18),0,0,0,0,0
2026-09-10,목,9,충북선,134.6,시멘트,19.7,상,새벽(00-06),0,0,0,0,1
2026-11-10,화,11,영동선,117.0,컨테이너,23.6,하,야간(18-24),0,0,0,0,0
2026-12-14,월,12,중앙선,229.5,시멘트,12.6,하,새벽(00-06),0,0,0,1,0
2026-07-08,수,7,전라선,295.8,시멘트,10.7,상,야간(18-24),0,0,1,0,0
2026-04-25,토,4,경부선,377.9,시멘트,16.7,상,오전(06-12),0,0,0,0,0
2026-09-13,일,9,충북선,136.2,컨테이너,6.9,상,오후(12-18),0,0,0,0,0
2026-06-27,토,6,경부선,354.5,철강,6.2,하,오후(12-18),0,0,1,0,0
2026-08-17,월,8,충북선,167.7,시멘트,9.8,하,오전(06-12),0,1,1,0,0
2026-09-28,월,9,경부선,274.1,석탄,11.8,하,야간(18-24),0,0,0,0,0
2026-09-17,목,9,충북선,168.4,컨테이너,1.0,하,오전(06-12),0,0,0,0,1
2026-03-30,월,3,경부선,396.9,시멘트,18.4,하,새벽(00-06),0,0,0,0,0
2026-10-03,토,10,전라선,265.3,컨테이너,13.4,상,야간(18-24),0,1,0,0,1
2026-07-17,금,7,장항선,159.3,철강,16.8,하,새벽(00-06),0,1,1,0,0
2026-12-06,일,12,태백선,135.8,시멘트,2.6,상,새벽(00-06),0,1,0,1,0
2026-08-29,토,8,영동선,117.2,시멘트,8.0,상,새벽(00-06),0,1,1,0,1
2026-11-22,일,11,중앙선,132.8,기타,7.7,하,오전(06-12),0,0,0,0,1
2026-12-24,목,12,전라선,178.5,컨테이너,10.8,상,야간(18-24),1,0,0,1,1
2026-12-29,화,12,경부선,326.4,시멘트,11.8,하,오후(12-18),0,1,0,1,0
2026-09-29,화,9,부산신항선,11.1,철강,17.2,하,새벽(00-06),0,0,0,0,0
2026-08-07,금,8,충북선,115.3,시멘트,12.6,상,오전(06-12),0,0,1,0,0
2026-02-13,금,2,중앙선,206.9,석탄,7.6,상,오후(12-18),1,0,0,1,1
2026-05-21,목,5,중앙선,231.3,기타,25.0,하,야간(18-24),0,0,0,0,0
2026-06-23,화,6,장항선,175.2,석탄,10.4,상,오후(12-18),0,0,1,0,0
2026-10-12,월,10,태백선,136.7,컨테이너,6.6,하,오전(06-12),0,0,0,0,0
2026-08-03,월,8,장항선,191.0,컨테이너,1.0,상,야간(18-24),1,0,1,0,0
2026-06-10,수,6,충북선,172.3,유류,12.5,하,새벽(00-06),1,1,1,0,0
2026-02-23,월,2,중앙선,134.9,컨테이너,16.1,하,야간(18-24),0,0,0,1,0
2026-09-19,토,9,호남선,185.6,시멘트,5.2,상,새벽(00-06),0,1,0,0,0
2026-06-07,일,6,충북선,151.4,광석,15.7,하,오전(06-12),0,0,1,0,0
2026-01-14,수,1,충북선,139.8,철강,12.5,상,새벽(00-06),0,0,0,1,0
2026-04-14,화,4,충북선,198.0,컨테이너,1.4,상,야간(18-24),0,0,0,0,0
2026-11-18,수,11,충북선,177.2,철강,15.8,하,오전(06-12),0,1,0,0,1
2026-02-13,금,2,전라선,196.1,시멘트,10.4,하,야간(18-24),0,0,0,1,0
2026-05-29,금,5,충북선,155.9,광석,5.2,하,야간(18-24),1,0,0,0,0
2026-07-06,월,7,부산신항선,14.0,시멘트,17.7,하,새벽(00-06),0,0,1,0,0
2026-01-31,토,1,태백선,122.6,시멘트,17.6,하,새벽(00-06),0,0,0,1,0
2026-03-02,월,3,중앙선,223.1,컨테이너,5.1,하,야간(18-24),0,0,0,0,0
2026-12-10,목,12,경부선,375.5,컨테이너,13.8,하,오후(12-18),0,0,0,1,1
2026-08-04,화,8,충북선,191.7,시멘트,13.2,상,야간(18-24),0,1,1,0,0
2026-03-18,수,3,충북선,165.8,철강,11.6,하,오후(12-18),0,0,0,0,1
2026-03-03,화,3,충북선,192.6,시멘트,8.9,상,야간(18-24),0,0,0,0,0
2026-06-05,금,6,부산신항선,9.0,유류,11.1,하,오전(06-12),0,0,1,0,0
2026-09-22,화,9,경부선,419.6,컨테이너,17.6,상,오후(12-18),0,1,0,0,0
2026-09-24,목,9,경부선,329.8,컨테이너,14.5,하,야간(18-24),0,1,0,0,0
2026-03-13,금,3,태백선,158.4,시멘트,1.0,상,오후(12-18),0,0,0,0,0
2026-09-22,화,9,호남선,199.1,석탄,1.0,상,야간(18-24),0,1,0,0,0
2026-11-24,화,11,중앙선,210.8,시멘트,1.0,상,새벽(00-06),0,0,0,0,0
2026-03-24,화,3,경부선,341.9,시멘트,3.9,상,야간(18-24),0,0,0,0,0
2026-01-10,토,1,중앙선,160.8,컨테이너,7.5,하,오전(06-12),0,1,0,1,0
2026-12-16,수,12,중앙선,159.8,석탄,9.3,하,새벽(00-06),0,0,0,1,0
2026-07-10,금,7,충북선,156.2,광석,11.6,하,오후(12-18),0,0,1,0,0
2026-10-11,일,10,경부선,364.4,철강,11.8,하,오후(12-18),0,1,0,0,0
2026-04-27,월,4,중앙선,129.2,석탄,11.7,상,야간(18-24),0,0,0,0,0
2026-04-20,월,4,전라선,218.5,석탄,18.9,상,오후(12-18),0,0,0,0,0
2026-03-24,화,3,충북선,194.0,철강,1.9,하,새벽(00-06),0,1,0,0,1
2026-03-21,토,3,전라선,192.4,철강,14.0,하,야간(18-24),1,0,0,0,1
2026-06-22,월,6,중앙선,237.2,컨테이너,14.0,상,오전(06-12),0,1,1,0,1
